"host_id","hosts_time_as_host_years","host_location","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","minimum_nights","maximum_nights","availability_365","license","calculated_host_listings_count","calculated_host_listings_count_entire_homes","ocupacion_estimada","tipo_tenedor","superhost"
560985296,1,"Barcelona, Spain","f","",2,6,"el Barri Gòtic","Ciutat Vella",41.3843484679587,2.17495856523389,2,55,76,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-533710",2,0,289,"Mediano (2-5)",0
31538271,10,"Barcelona, Spain","f","",25,59,"la Nova Esquerra de l'Eixample","Eixample",41.38077,2.14794,1,365,350,"Spain - National registration number<br />ESFCTU00000805700011254900000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />HUTB-061009",16,1,15,"Profesional (6-20)",0
561651090,1,"Barcelona, Spain","f","",3,5,"el Barri Gòtic","Ciutat Vella",41.3815280897574,2.17929173162737,1,365,314,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-032456",3,0,51,"Mediano (2-5)",0
63735334,1,"Barcelona, Spain","f","",23,30,"la Vila de Gràcia","Gràcia",41.3980726611766,2.15702664556317,2,365,322,"Barcelona - Regional registration number<br />HUTB-456710<br /><br />Spain - National registration number<br />ESFCTU00000904500041562500000000000000HUTB-456710-404",18,0,43,"Profesional (6-20)",0
63735334,1,"Barcelona, Spain","f","",23,30,"la Vila de Gràcia","Gràcia",41.3981677524692,2.15729794071404,2,365,328,"Spain - National registration number<br />ESFCTU00000903100041721400000000000000HUTB-438210-401<br /><br />Barcelona - Regional registration number<br />HUTB-438210",18,0,37,"Profesional (6-20)",0
501968923,2,"","f","",2,7,"el Raval","Ciutat Vella",41.37989,2.16445,2,50,80,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-134480",1,0,285,"Pequeño (1)",0
682113029,0,"","f","",1,5,"Sant Antoni","Eixample",41.38065,2.16224,2,71,80,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-537812",1,0,285,"Pequeño (1)",0
31538271,10,"Barcelona, Spain","f","",25,59,"la Nova Esquerra de l'Eixample","Eixample",41.37984,2.1475,1,365,317,"Spain - National registration number<br />ESFCTU00000805900018743000000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />HUTB-061010",16,1,48,"Profesional (6-20)",0
2688205,13,"Barcelona, Spain","t","La Nova Esquerra de l'Eixample",13,13,"la Vila de Gràcia","Gràcia",41.39975,2.16134,32,365,214,"Spain - National registration number<br />Exempt",13,13,151,"Profesional (6-20)",1
31538271,10,"Barcelona, Spain","f","",25,59,"la Font de la Guatlla","Sants-Montjuïc",41.37026,2.14341,1,365,315,"Spain - National registration number<br />ESFCTU00000805600063287100000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />HUTB-061011",16,1,50,"Profesional (6-20)",0
63735334,1,"Barcelona, Spain","f","",23,30,"la Vila de Gràcia","Gràcia",41.40027,2.15792,2,365,333,"Spain - National registration number<br />ESFCTU00000903700041632100000000000000HUTB-426182-407<br /><br />Barcelona - Regional registration number<br />HUTB-426182",18,0,32,"Profesional (6-20)",0
485909483,2,"Barcelona, Spain","f","",5,12,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38818,2.1763,2,365,193,"Barcelona - Regional registration number<br />HUTB-094321<br /><br />Spain - National registration number<br />Exempt",1,0,172,"Pequeño (1)",0
663968668,0,"","f","",13,17,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38713,2.17781,1,365,225,"Barcelona - Regional registration number<br />HUTB-045236<br /><br />Spain - National registration number<br />ESCATU50192837465019283746501928374650192837465019283",13,0,140,"Profesional (6-20)",0
430288727,3,"Barcelona, Spain","t","",2,6,"la Barceloneta","Ciutat Vella",41.3807737052021,2.18952673933645,2,50,90,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-018135",2,0,275,"Mediano (2-5)",1
576260240,0,"","f","",1,3,"el Poble Sec","Sants-Montjuïc",41.3707267044912,2.16572300493781,31,100,169,"Spain - National registration number<br />Exempt",1,1,196,"Pequeño (1)",0
672909863,0,"Barcelona, Spain","f","",3,9,"el Raval","Ciutat Vella",41.3790279515097,2.16542584065389,2,365,348,"Barcelona - Regional registration number<br />HUTB-246789<br /><br />Spain - National registration number<br />ESFCTU00000805200014865200000000000000000000000000000",2,0,17,"Mediano (2-5)",0
31538271,10,"Barcelona, Spain","f","",25,59,"la Font de la Guatlla","Sants-Montjuïc",41.37072,2.1466,1,365,335,"Spain - National registration number<br />ESFCTU00000807500041182600000000000000000000000000008<br /><br />Barcelona - Regional registration number<br />HUTB-061013",16,1,30,"Profesional (6-20)",0
530608834,2,"","f","",1,4,"el Barri Gòtic","Ciutat Vella",41.38163,2.18173,1,365,74,"Barcelona - Regional registration number<br />HUTB-097654<br /><br />Spain - National registration number<br />Exempt",1,0,291,"Pequeño (1)",0
525883186,2,"Barcelona, Spain","f","",1,5,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38479,2.17828,2,39,70,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-156301",1,0,295,"Pequeño (1)",0
471789915,3,"Barcelona, Spain","f","",2,6,"la Barceloneta","Ciutat Vella",41.37755,2.18994,2,50,85,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-010171",2,0,280,"Mediano (2-5)",0
471789915,3,"Barcelona, Spain","f","",2,6,"la Barceloneta","Ciutat Vella",41.3789,2.19031,2,50,85,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-010171",2,0,280,"Mediano (2-5)",0
31538271,10,"Barcelona, Spain","f","",25,59,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38389,2.1825,2,365,356,"Spain - National registration number<br />ESFCNT00000808400026791500000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />HUTB-061003",16,1,9,"Profesional (6-20)",0
396363,14,"Barcelona, Spain","f","Camp d'en Grassot i Gràcia Nova",119,135,"el Putxet i el Farró","Sarrià-Sant Gervasi",41.41063,2.14049,33,1125,273,"Spain - National registration number<br />ESFCNT00000806300002662500000000000000000000000000007",85,85,92,"Gran tenedor (>20)",0
6100599,12,"Miami Beach, FL","f","",14,16,"el Raval","Ciutat Vella",41.37817,2.16577,4,365,247,"Barcelona - Regional registration number<br />HUTB-120407<br /><br />Spain - National registration number<br />ESHFNT00000806600041703600100000000000000000000000007",9,2,118,"Profesional (6-20)",0
6100599,12,"Miami Beach, FL","f","",14,16,"el Raval","Ciutat Vella",41.37808,2.16577,4,365,260,"Barcelona - Regional registration number<br />HUTB-120407<br /><br />Spain - National registration number<br />ESHFNT00000804600041703600200000000000000000000000006",9,2,105,"Profesional (6-20)",0
6100599,12,"Miami Beach, FL","f","",14,16,"el Raval","Ciutat Vella",41.37725,2.16576,4,365,251,"Barcelona - Regional registration number<br />HUTB-120407<br /><br />Spain - National registration number<br />ESHFNT00000807600041703600400000000000000000000000004",9,2,114,"Profesional (6-20)",0
480281158,1,"","t","",1,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38891,2.17886,3,365,48,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-144144",1,1,317,"Pequeño (1)",1
31538271,10,"Barcelona, Spain","f","",25,59,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38194,2.18226,2,365,327,"Spain - National registration number<br />ESFCTU00000806100047392200000000000000000000000000004<br /><br />Barcelona - Regional registration number<br />HUTB-061004",16,1,38,"Profesional (6-20)",0
715140027,0,"","f","",1,2,"el Parc i la Llacuna del Poblenou","Sant Martí",41.3954,2.19422,1,365,114,"Barcelona - Regional registration number<br />HUTB-001028<br /><br />Spain - National registration number<br />ESFCTU00000807200075373800000000000000000000000001028",1,1,251,"Pequeño (1)",0
424810373,1,"","f","",2,5,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3817943467833,2.18230198745268,2,44,84,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-190441",2,0,281,"Mediano (2-5)",0
424810373,1,"","f","",2,5,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3819126312696,2.18272007677469,2,44,80,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-783101",2,0,285,"Mediano (2-5)",0
658632729,1,"","f","",2,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3837844956549,2.18129754898931,2,49,83,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-782011",1,0,282,"Pequeño (1)",0
333769431,5,"","f","",26,27,"les Corts","Les Corts",41.3884,2.13527,1,365,358,"Spain - National registration number<br />ESLLLL33355680453216458008523456315648008645358546315<br /><br />Barcelona - Regional registration number<br />HUTB-078765",24,0,7,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.40051,2.19937,5,365,1,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,364,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.4005052,2.1993668,5,365,21,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,344,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.40051,2.19937,5,365,360,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,5,"Gran tenedor (>20)",0
576731131,0,"","t","",2,6,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3837772222233,2.18541367668541,2,45,72,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-072077",2,0,293,"Mediano (2-5)",1
424525206,0,"","f","",2,2,"la Sagrada Família","Eixample",41.4004637733619,2.17292991088593,32,330,229,"Spain - National registration number<br />ESFCNT00000807300011769800000000000000000000000000009",1,1,136,"Pequeño (1)",0
31538271,10,"Barcelona, Spain","f","",25,59,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38337,2.1821,2,365,319,"Spain - National registration number<br />ESFCTU00000806700058941000000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />HUTB-061005",16,1,46,"Profesional (6-20)",0
663968668,0,"","f","",13,17,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3872965101431,2.17641053489333,1,365,235,"Barcelona - Regional registration number<br />HUTB-100648<br /><br />Spain - National registration number<br />ESCATT28374650192837465019283746501928374650192837465",13,0,130,"Profesional (6-20)",0
672909863,0,"Barcelona, Spain","f","",3,9,"el Raval","Ciutat Vella",41.3804176489204,2.16738826742333,2,365,355,"Barcelona - Regional registration number<br />HUTB-097732<br /><br />Spain - National registration number<br />ESFTUP00000000000004627283669274000000000000000000000",2,0,10,"Mediano (2-5)",0
672983911,0,"","f","",28,32,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3876318187946,2.17713392154888,1,365,257,"Barcelona - Regional registration number<br />HUTB-305366<br /><br />Spain - National registration number<br />ESCATU50192837465019283746501928374650192837465019283",16,0,108,"Profesional (6-20)",0
691851479,0,"","f","",29,33,"la Nova Esquerra de l'Eixample","Eixample",41.3867744756258,2.14759070700647,1,365,249,"Barcelona - Regional registration number<br />HUTB-603305<br /><br />Spain - National registration number<br />ESCATV83746501928374650192837465019283746501928374650",25,0,116,"Gran tenedor (>20)",0
50887257,6,"Madrid, Spain","f","",32,109,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38669,2.18014,31,365,357,"Spain - National registration number<br />ESFCNT00000805400057777400000000000000000000000000003",9,9,8,"Profesional (6-20)",0
593314017,1,"Barcelona, Spain","f","",1,5,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3832668587272,2.1853768642137,2,50,89,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-004533",1,0,276,"Pequeño (1)",0
130464711,8,"","t","",4,15,"el Poblenou","Sant Martí",41.4045,2.20394,10,365,348,"Spain - National registration number<br />ESFCTU00000807200089676300000000000000HUTB-010043-692<br /><br />Barcelona - Regional registration number<br />HUTB-010043",4,4,17,"Mediano (2-5)",1
328004770,5,"Barcelona, Spain","f","",22,32,"Sants - Badal","Sants-Montjuïc",41.37417,2.12399,1,365,304,"Spain - National registration number<br />ESFCTU00000806500049173100000000000000000HUTB-0047667<br /><br />Barcelona - Regional registration number<br />HUTB-004766",21,21,61,"Gran tenedor (>20)",0
581862106,1,"","f","",9,11,"el Poble Sec","Sants-Montjuïc",41.37398,2.17228,1,365,95,"Spain - National registration number<br />ESLLLLXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX<br /><br />Barcelona - Regional registration number<br />HUTB-782683",3,3,270,"Mediano (2-5)",0
19555983,7,"Barcelona, Spain","t","",1,3,"el Camp de l'Arpa del Clot","Sant Martí",41.41187,2.17582,3,365,352,"Barcelona - Regional registration number<br />HUTB-506080<br /><br />Spain - National registration number<br />ESFCTU00000148000012672000000000000000HUTB-506080-226",1,0,13,"Pequeño (1)",1
712623645,0,"","f","",17,21,"el Barri Gòtic","Ciutat Vella",41.38381,2.17199,1,365,196,"Spain - National registration number<br />ESFCTU00004511300010949200000000000VUT-4501-232-00041<br /><br />Barcelona - Regional registration number<br />HUTB-257086",16,0,169,"Profesional (6-20)",0
448782573,1,"Barcelona, Spain","f","",3,6,"el Raval","Ciutat Vella",41.3804409142172,2.16646886446595,32,365,265,"Spain - National registration number<br />ESFCNT00000805100032679800000000000000000000000000002<br /><br />Barcelona - Regional registration number<br />HUTB-780987",3,3,100,"Mediano (2-5)",0
2525519,13,"Barcelona, Spain","f","Vila de Gràcia",6,8,"el Besòs i el Maresme","Sant Martí",41.4161237805594,2.21714314073324,3,365,85,"Spain - National registration number<br />ESFCTU00000807100000506900000000000000000HUTB-0125657<br /><br />Barcelona - Regional registration number<br />HUTB-012565",6,2,280,"Profesional (6-20)",0
712623645,0,"","f","",17,21,"el Barri Gòtic","Ciutat Vella",41.3770874652198,2.17692965261116,1,365,365,"Spain - National registration number<br />ESFCTU00004501300010949300000000000VUT-4501-232-00041<br /><br />Barcelona - Regional registration number<br />HUTB-357094",16,0,0,"Profesional (6-20)",0
448782573,1,"Barcelona, Spain","f","",3,6,"el Raval","Ciutat Vella",41.3804728099464,2.16691749179802,32,365,266,"Spain - National registration number<br />ESFCNT00000805100032675400000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />HUTB-987654",3,3,99,"Mediano (2-5)",0
448782573,1,"Barcelona, Spain","f","",3,6,"Provençals del Poblenou","Sant Martí",41.4060818554545,2.19451488298877,32,365,262,"Spain - National registration number<br />ESFCNT00000805100032679865000000000000000000000000004<br /><br />Barcelona - Regional registration number<br />HUTB-897656",3,3,103,"Mediano (2-5)",0
586213389,1,"Barcelona, Spain","f","",2,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3874266815018,2.17814121454808,1,365,64,"Barcelona - Regional registration number<br />HUTB-005343<br /><br />Spain - National registration number<br />Exempt",2,2,301,"Mediano (2-5)",0
672983911,0,"","f","",28,32,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3863140320684,2.17744992014144,1,365,260,"Barcelona - Regional registration number<br />HUTB-034544<br /><br />Spain - National registration number<br />ESCATX01928374650192837465019283746501928374650192837",16,0,105,"Profesional (6-20)",0
672983911,0,"","f","",28,32,"el Barri Gòtic","Ciutat Vella",41.3865199388848,2.17528613343494,1,365,235,"Barcelona - Regional registration number<br />HUTB-033874<br /><br />Spain - National registration number<br />ESCATW46501928374650192837465019283746501928374650192",16,0,130,"Profesional (6-20)",0
8130906,11,"Barcelona, Spain","f","Dreta de l'Eixample",64,74,"la Dreta de l'Eixample","Eixample",41.3924,2.16689,32,330,337,"Spain - National registration number<br />ESFCNT00000805400014091600000000000000000000000000007",64,64,28,"Gran tenedor (>20)",0
499525052,2,"","t","",2,4,"la Barceloneta","Ciutat Vella",41.37682,2.18982,2,50,87,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-003617",2,0,278,"Mediano (2-5)",1
499525052,2,"","t","",2,4,"la Barceloneta","Ciutat Vella",41.37846,2.18803,2,55,65,"Barcelona - Regional registration number<br />HUTB-003617<br /><br />Spain - National registration number<br />Exempt",2,0,300,"Mediano (2-5)",1
672983911,0,"","f","",28,32,"la Nova Esquerra de l'Eixample","Eixample",41.3854530869492,2.1498937101664,1,365,249,"Barcelona - Regional registration number<br />HUTB-457980<br /><br />Spain - National registration number<br />ESCATZ28374650192837465019283746501928374650192837465",16,0,116,"Profesional (6-20)",0
672983911,0,"","f","",28,32,"la Nova Esquerra de l'Eixample","Eixample",41.3852197984789,2.14779138426692,1,365,236,"Barcelona - Regional registration number<br />HUTB-001475<br /><br />Spain - National registration number<br />ESCABB83746501928374650192837465019283746501928374650",16,0,129,"Profesional (6-20)",0
357946540,5,"","f","",336,664,"la Dreta de l'Eixample","Eixample",41.39026,2.16397,33,360,189,"Spain - National registration number<br />ESHFNT00000805600013348600400000000000000000000000008",320,4,176,"Gran tenedor (>20)",0
357946540,5,"","f","",336,664,"l'Antiga Esquerra de l'Eixample","Eixample",41.38851,2.16319,33,360,189,"Spain - National registration number<br />ESHFNT00000805600013348600300000000000000000000000009",320,4,176,"Gran tenedor (>20)",0
663968668,0,"","f","",13,17,"la Nova Esquerra de l'Eixample","Eixample",41.38482,2.14805,1,365,236,"Barcelona - Regional registration number<br />HUTB-101392<br /><br />Spain - National registration number<br />ESCABD01928374650192837465019283746501928374650192837",13,0,129,"Profesional (6-20)",0
357946540,5,"","f","",336,664,"l'Antiga Esquerra de l'Eixample","Eixample",41.38907,2.16191,33,360,227,"Spain - National registration number<br />ESHFNT00000805600013348600200000000000000000000000000",320,4,138,"Gran tenedor (>20)",0
663968668,0,"","f","",13,17,"la Nova Esquerra de l'Eixample","Eixample",41.3856,2.14789,1,365,258,"Barcelona - Regional registration number<br />HUTB-101540<br /><br />Spain - National registration number<br />ESCABC46501928374650192837465019283746501928374650192",13,0,107,"Profesional (6-20)",0
357946540,5,"","f","",336,664,"l'Antiga Esquerra de l'Eixample","Eixample",41.38829,2.16366,33,360,189,"Spain - National registration number<br />ESHFNT00000805600013348600100000000000000000000000001",320,4,176,"Gran tenedor (>20)",0
357946540,5,"","f","",336,664,"la Dreta de l'Eixample","Eixample",41.3884,2.16389,33,360,202,"Spain - National registration number<br />ESHFNT00000805600013348600100000000000000000000000001",320,4,163,"Gran tenedor (>20)",0
569889007,0,"","f","",1,1,"el Barri Gòtic","Ciutat Vella",41.38035,2.17531,32,365,90,"Spain - National registration number<br />Exempt",1,0,275,"Pequeño (1)",0
466587201,3,"Barcelona, Spain","f","",2,6,"el Barri Gòtic","Ciutat Vella",41.38029,2.17572,2,53,86,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-052568",2,0,279,"Mediano (2-5)",0
516086851,2,"Barcelona, Spain","f","",1,5,"el Barri Gòtic","Ciutat Vella",41.38172,2.17541,2,55,79,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-076008",1,0,286,"Pequeño (1)",0
291259015,6,"Barcelona, Spain","t","Dreta de l'Eixample",4,4,"la Vila de Gràcia","Gràcia",41.4004266044703,2.1633301423279,31,365,240,"Spain - National registration number<br />ESHFNT00000805700030750100100000000000000000000000003",4,4,125,"Mediano (2-5)",1
539685683,2,"Barcelona, Spain","f","",9,12,"el Fort Pienc","Eixample",41.39829,2.18247,1,365,349,"Spain - National registration number<br />ESLLLLHRTPEUYBCKALERRPOPINBDFTERTPUBCAHEYTRPPRRERDBSB<br /><br />Barcelona - Regional registration number<br />HUTB-730561",5,1,16,"Mediano (2-5)",0
539685683,2,"Barcelona, Spain","f","",9,12,"la Sagrada Família","Eixample",41.40405,2.18428,1,365,353,"Barcelona - Regional registration number<br />HUTB-194706<br /><br />Spain - National registration number<br />ESLLLLRETHEJVKDLSNRJMHWQTYVSJGTJCDHGGDTGCWPZIAJWVCGDP",5,1,12,"Mediano (2-5)",0
513914629,2,"Barcelona, Spain","f","",1,6,"la Vila de Gràcia","Gràcia",41.4037935737454,2.16072069432896,2,48,82,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-005265",1,0,283,"Pequeño (1)",0
567580382,0,"Barcelona, Spain","f","",1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.39131,2.18051,31,31,32,"Spain - National registration number<br />Exempt",1,0,333,"Pequeño (1)",0
577334977,1,"Barcelona, Spain","f","",3,3,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.3848219,2.178255,1,365,275,"Spain - National registration number<br />ESHFTU00000805400009447900300000000000000000000000006<br /><br />Barcelona - Regional registration number<br />ATB-000288",3,1,90,"Mediano (2-5)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"la Vila de Gràcia","Gràcia",41.39794,2.15814,31,330,191,"Spain - National registration number<br />ESFCNT00000806600048314600000000000000000000000000005",549,549,174,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.4005052,2.1993668,5,365,21,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,344,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.4005052,2.1993668,5,365,21,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,344,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"el Poblenou","Sant Martí",41.4005052,2.1993668,5,365,360,"Spain - National registration number<br />ESFCTU00000807200005651800000000000000000000000071101<br /><br />Barcelona - Regional registration number<br />HUTB-007110",312,311,5,"Gran tenedor (>20)",0
250133187,6,"Barcelona, Spain","t","",3,6,"el Raval","Ciutat Vella",41.38348,2.16555,2,365,94,"Barcelona - Regional registration number<br />HUTB-325477<br /><br />Spain - National registration number<br />ESHFNT00000805600060166400100000000000000000000000009",2,0,271,"Mediano (2-5)",1
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi",41.3984174,2.1496343,31,365,365,"Spain - National registration number<br />ESFCNT00000805900063465600000000000000000000000000001",312,311,0,"Gran tenedor (>20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi",41.3982104,2.15025,31,365,365,"Spain - National registration number<br />ESFCNT00000805900063460100000000000000000000000000001",312,311,0,"Gran tenedor (>20)",0
591211818,1,"","t","",2,4,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38854,2.17714,2,365,341,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-012345",1,0,24,"Pequeño (1)",1
660968433,1,"","f","",7,8,"la Sagrada Família","Eixample",41.403853841866,2.18443607249784,1,365,360,"Barcelona - Regional registration number<br />HUTB-093015<br /><br />Spain - National registration number<br />ESFCTU00004501300010949200000000000000000000000000000",3,0,5,"Mediano (2-5)",0
660968433,1,"","f","",7,8,"la Sagrada Família","Eixample",41.4035543500063,2.18225298017798,1,365,352,"Spain - National registration number<br />ESFCTU00019307281902800890000000000000000000000000000<br /><br />Barcelona - Regional registration number<br />HUTB-098035",3,0,13,"Mediano (2-5)",0
700703019,0,"","f","",2,2,"el Raval","Ciutat Vella",41.38353294955,2.16592706026836,32,365,11,"Spain - National registration number<br />ESHFTU00000805600905465400300000000000HUTB-002255-676<br /><br />Barcelona - Regional registration number<br />HUTB-002362",2,0,354,"Mediano (2-5)",0
332259450,5,"","f","",10,20,"l'Antiga Esquerra de l'Eixample","Eixample",41.3865070851104,2.15380922574866,3,365,84,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,1,281,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"la Dreta de l'Eixample","Eixample",41.3875082678659,2.1670209519293,3,365,85,"Barcelona - Regional registration number<br />HUTB-246789<br /><br />Spain - National registration number<br />Exempt",9,1,280,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"la Dreta de l'Eixample","Eixample",41.38814,2.16625,3,365,90,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,1,275,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"la Dreta de l'Eixample","Eixample",41.3860989670543,2.16665862390967,3,365,90,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,1,275,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"les Corts","Les Corts",41.38328,2.13544,3,365,90,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246788",9,1,275,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"Sants","Sants-Montjuïc",41.3812,2.13741,3,365,89,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,1,276,"Profesional (6-20)",0
332259450,5,"","f","",10,20,"la Dreta de l'Eixample","Eixample",41.386022962312,2.16515222986224,3,365,90,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,1,275,"Profesional (6-20)",0
701283873,0,"","f","",3,5,"el Raval","Ciutat Vella",41.3802819,2.168494,31,90,361,"Spain - National registration number<br />Exempt",2,0,4,"Mediano (2-5)",0
436641358,3,"","f","",76,277,"la Nova Esquerra de l'Eixample","Eixample",41.3870050536126,2.14968856545936,1,365,224,"Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-846351",23,0,141,"Gran tenedor (>20)",0
436641358,3,"","f","",76,277,"la Nova Esquerra de l'Eixample","Eixample",41.38748,2.14977,1,365,224,"Barcelona - Regional registration number<br />HUTB-736184<br /><br />Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018",23,0,141,"Gran tenedor (>20)",0
570588212,1,"","f","",11,13,"el Raval","Ciutat Vella",41.37912,2.16949,5,365,14,"Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-005265",10,0,351,"Profesional (6-20)",0
194542498,7,"Barcelona, Spain","t","",2,22,"el Raval","Ciutat Vella",41.378,2.17505,1,31,301,"Barcelona - Regional registration number<br />HUTB-010479<br /><br />Spain - National registration number<br />Exempt",2,0,64,"Mediano (2-5)",1
503589680,2,"Barcelona, Spain","f","",9,29,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella",41.38409,2.18411,2,365,87,"Spain - National registration number<br />ESFCTU00000807300088795900000000000000000HUT3-0020844<br /><br />Barcelona - Regional registration number<br />HUTB-246789",9,9,278,"Profesional (6-20)",0
